0,2186.261,7167.3203,21085.602,28859.732,4620.6006,2563.1362
0,4210.2007,6479.039,1693.1667,6199.871,3812.6248,25208.867
0,1342.5576,4067.3638,6739.5986,13528.182,2934.12,3474.2705
0,1425.7301,8855.771,12013.542,20425.418,3283.3918,4121.185
0,1431.4987,9805.99,1514.8824,8498.368,4432.009,6537.1587
0,2118.6672,3844.7534,5959.045,16407.916,4417.308,1898.8951
0,1422.8729,9046.799,10879.697,18593.46,4242.086,2090.5127
0,1742.366,12170.71,15555.295,23719.54,8554.962,4122.452
0,1492.544,5186.6533,14305.08,22881.814,3866.0278,1673.3586
0,1940.3716,3478.1777,1976.0995,14945.3955,3053.4956,16866.87
0,2105.597,15215.358,22742.79,28076.084,3472.918,3705.5034
0,1434.0867,5431.553,4259.3833,9545.87,4668.867,3167.811
0,1271.2007,3597.1978,13269.988,24144.24,3605.5864,2182.9924
0,1970.0256,2363.0815,16346.741,29730.213,4880.991,6758.475
0,1693.9547,9236.45,17263.506,26082.607,8158.7803,2133.8528
0,2169.3577,5780.6177,27354.2,39014.5,3402.128,2275.7703
0,1423.4958,4776.1313,22850.055,33097.58,7473.52,1435.1613
0,5275.0205,7568.535,5436.939,16220.942,2181.9805,2509.8157
0,1592.7365,3489.493,6415.0635,21462.203,4637.9507,3624.2334
0,1814.3503,5087.1436,26692.293,37417.676,6248.129,2854.0056
0,1436.9122,11033.465,1834.9429,15919.825,3922.6086,8473.748
0,1366.395,7000.475,2044.1891,13448.126,5120.4307,5635.1396
0,1428.9224,9034.406,20715.338,37275.465,7876.57,3399.781
0,1796.2915,9703.262,21171.11,28223.887,2715.685,2865.884
0,2241.247,9526.308,16725.28,26044.676,1896.9521,3795.142
0,1792.2925,10298.575,15485.9375,21904.816,5145.0596,5947.3755
0,1736.763,9641.972,19689.271,29873.959,5943.196,4975.671
0,1905.0477,2173.6045,17244.166,24667.422,1698.0813,4085.8784
0,1487.8538,12505.633,8605.065,22347.844,6985.41,8648.965
0,1819.9673,8383.893,8161.121,21180.686,6883.0566,6596.774
0,1747.3157,14996.191,13612.343,19164.195,3972.8918,2474.2214
0,1565.4858,11869.274,21408.312,28526.516,7663.844,1706.9954
0,1646.0747,6352.1025,12448.616,20081.734,5600.6797,3010.077
0,1757.7435,10003.913,19652.25,28783.533,8155.534,4762.287
0,1501.9907,7292.229,25051.121,36160.266,5602.7983,3598.4907
0,1566.201,14054.42,23905.38,34731.47,7757.3203,5866.4053
0,1521.816,6341.1514,28627.568,37346.16,7911.085,3523.9426
0,2277.875,12477.228,15633.255,25094.764,6996.7188,3918.8198
0,1596.5948,5836.3784,1802.1997,13247.93,5680.322,5351.582
0,1381.5514,5344.699,31784.254,38888.688,5386.17,5270.916
0,1432.8413,4934.6445,18601.475,26361.973,3748.9543,1717.7314
0,1706.5391,4192.4585,17743.496,25694.297,1943.1053,3447.6123
0,2027.1738,2454.8308,16166.869,25893.55,4493.114,4603.2856
0,1512.9572,6225.2446,36545.516,49808.055,3096.0613,4660.68
0,2259.1685,18047.953,14120.309,15234.837,6986.647,2612.6199
0,1481.6471,6334.597,29542.209,37618.203,5048.9243,1907.1469
0,1501.0688,8115.048,27296.553,39168.5,4123.0625,4650.561
0,1474.6978,7538.3423,9582.765,13058.181,4269.7715,2005.311
0,2696.0112,6710.9365,24421.055,31074.584,5998.5596,4474.0664
0,2148.3997,4799.1436,11931.896,22611.734,4901.3364,5246.01
0,1229.3184,6664.07,22093.191,29334.455,5795.8047,2490.044
0,1677.1946,8365.29,32646.154,49802.35,7805.056,4656.516
0,1923.0675,4662.3633,20951.43,28565.84,4306.062,4758.65
0,2030.7642,10272.037,10192.697,18253.543,6723.2695,2484.7744
0,1568.108,11361.484,4630.1685,9127.36,3489.6914,3314.8796
0,1658.7069,6886.1,35151.004,44774.223,9416.524,3867.5244
0,1455.8923,9034.566,1358.2585,4451.769,4704.1074,26408.682
0,1669.096,11422.8125,32653.096,45526.05,7420.547,2633.2832
0,2653.1038,16872.66,22847.549,29922.957,8778.461,1738.0476
0,1527.0217,1564.6783,13051.581,17819.953,3433.4976,4629.233
0,1638.8401,9349.173,27603.02,34156.508,6862.5117,4426.1865
0,1670.7654,2973.9114,14371.752,20619.7,2737.0366,2844.3418
0,4113.4424,11171.055,21564.055,24844.635,2302.996,2225.6018
0,2129.3494,2686.792,11563.97,22818.988,4323.927,5029.1064
0,2055.8982,6142.339,4350.47,22083.121,5047.484,7148.179
0,1744.5565,2131.8706,19570.527,25848.012,4341.426,4144.9917
0,1563.8983,7421.2197,3675.5532,22619.867,4911.177,9360.337
0,1689.1576,8165.836,15104.286,22945.422,4647.1323,1841.4089
0,1331.8502,3233.7227,10901.874,18904.377,4423.1855,3498.2222
0,1923.2878,6370.179,16212.3955,21072.988,6597.9995,9725.164
0,2085.046,10795.262,8089.8447,9548.944,8797.782,7849.396
0,1499.6846,13116.063,18994.027,24971.72,7794.312,1544.5593
0,2711.8687,8302.267,3707.167,19824.324,5389.72,9438.43
0,1762.0377,12349.04,17174.13,24435.184,9373.166,7074.254
0,1388.3733,12705.611,3340.679,5006.192,4382.7793,3920.901
0,1550.6287,8193.34,2007.8552,8119.031,5701.674,9921.069
0,1667.5847,15724.99,23573.018,31592.402,8900.86,5405.1665
0,1592.2695,10917.809,14448.833,20580.535,3201.868,2208.0884
0,1558.4541,15403.379,17481.86,26130.404,7364.5137,4548.9595
0,1594.3982,9648.512,13504.588,22162.906,4382.436,4433.8335
0,2323.733,15619.3125,18406.037,26888.139,5719.8457,2263.5498
0,1203.9564,2830.379,7103.049,17522.248,2871.5227,2822.5154
0,1626.8931,14555.807,12951.534,23327.16,6856.0254,10251.608
0,1704.741,6300.7344,9781.189,23671.83,7548.7656,5807.541
0,3993.5242,12542.277,12630.193,30439.072,2074.813,2097.6172
0,3721.0493,13938.868,18622.123,32775.777,1824.666,2768.7378
0,1574.0499,3828.9092,17539.361,22403.438,4027.6562,1774.1396
0,1436.172,6831.2793,15061.919,20147.533,3347.045,2761.3274
0,1917.7242,6859.969,11914.178,18040.934,5648.2983,3893.1208
0,1937.2162,7303.5493,9508.355,21357.457,5292.404,4029.6282
0,1565.2849,10534.228,15581.963,19100.66,6130.227,4594.991
0,1698.4089,6636.7397,13936.041,21257.492,4118.155,1873.2352
0,1650.7324,9209.641,4390.537,22553.398,6244.086,5176.0757
0,1612.8392,10593.356,33317.79,45279.84,7920.8696,4209.017
0,1618.1958,13436.346,19487.287,26383.094,1647.2006,4038.8567
0,1635.9158,9255.859,1414.7407,5423.8984,4253.9683,16262.91
0,1962.8193,4200.211,20683.695,28021.816,2986.4595,1788.0006
0,1367.6626,10046.415,17732.328,23244.875,4637.768,3574.3374
0,1578.9534,5032.916,5127.4805,21934.406,4376.5977,5702.685
0,1871.5294,1878.8833,6210.097,18488.463,4066.534,6703.964
0,2244.0234,3730.1965,11801.21,20003.389,2439.7131,1613.899
0,1504.178,5946.489,35967.16,45116.977,2310.2363,4414.037
0,1680.6951,9030.914,24575.26,37089.094,8200.687,4516.4897
0,1800.3757,5222.342,18918.143,27439.836,5588.58,2578.41
0,1625.9058,5004.6143,14726.781,21359.408,4542.5796,2047.7458
0,1629.2477,2856.006,14375.741,17587.365,5003.108,4617.893
0,1551.0713,2898.2766,30173.035,34580.46,1940.6943,2478.5728
0,1721.6793,9522.227,8463.467,14050.622,4802.7446,1365.8252
0,1618.8464,6073.5576,20084.041,25342.438,3949.6199,2035.532
0,1926.8622,2092.2131,34195.22,39651.766,1465.5966,3061.1562
0,2318.273,8544.316,4534.0386,6733.5054,2195.9116,10715.403
0,1986.2322,8712.626,14764.985,23320.018,7834.345,7389.5703
0,1625.9664,3501.2773,10260.192,15578.163,4530.888,2411.714
0,1582.3179,5478.7373,24294.889,35674.945,8632.92,4835.715
0,1586.6312,8149.5522,30904.215,40384.406,2345.2593,4041.4575
0,1751.9054,6416.9136,1478.2355,4956.624,4876.0522,23423.639
0,1654.2462,6284.393,13259.149,21925.205,5378.6006,3984.6526
0,2047.6492,7013.3345,11689.414,12771.869,4486.9697,3725.176
0,1526.5961,8884.934,15349.691,27303.605,8145.0156,3364.8076
0,1601.7903,9682.772,22482.598,32316.127,8258.646,4845.4375
0,2117.9268,8115.464,1497.0005,5506.054,4486.6274,8728.303
0,2118.516,3279.2031,27329.627,27030.742,2392.1396,3332.3518
0,1366.5737,4458.7896,16773.512,25397.398,3581.3135,1665.9866
0,2114.1274,12305.459,18818.479,27683.55,7159.1543,2232.0288
0,1603.7444,4234.5396,11070.186,17600.242,4493.2046,2443.962
0,1626.6052,4959.653,5882.559,17070.418,1474.396,3421.95
0,2697.4802,11330.55,10402.231,29699.193,8494.463,1830.9368
0,1554.9551,8611.582,19195.309,32028.24,6368.2124,4045.2976
0,1423.8125,8652.154,10238.141,14994.2295,4845.831,2057.1785
0,1662.803,3343.4536,26686.426,35165.574,4717.547,4451.008
0,2848.6118,10233.795,24312.822,33578.477,1987.0522,4397.369
0,1569.6963,9457.414,22276.926,29028.492,7344.2627,1443.11
0,1507.1132,16273.132,1569.3536,4297.093,4671.242,12845.103
0,2798.5156,18149.037,21820.074,32707.748,1929.8663,3270.38
0,1375.7358,4642.291,8849.2,22914.832,5589.3477,3805.3655
0,1600.3684,12339.766,2971.2012,20155.168,4638.063,5981.407
0,1754.8877,14398.202,29000.748,36095.523,3579.1653,4039.3271
0,2392.3452,10424.803,1133.3318,2991.3643,3827.8618,30598.588
0,1835.4432,6871.6562,1972.9011,5732.986,5201.5205,13530.896
0,1696.2379,5533.4316,16000.929,22984.703,3396.7542,2770.4463
0,1524.0193,4223.456,17096.047,23158.303,3308.628,2797.1143
0,1556.7318,5464.883,22384.766,26599.441,5822.3516,1901.0173
0,1335.2227,3665.0745,11936.153,19007.111,2855.3716,2818.868
0,2418.0586,9319.642,13386.46,20582.16,2325.6787,2731.213
0,1790.1351,10124.879,26310.4,33601.12,4693.3506,4495.292
0,1278.6982,13412.845,5231.1035,8953.238,4558.074,4287.985
0,1360.3318,3155.7334,8001.4043,18314.684,5758.275,3406.7983
0,2195.7798,9189.04,16939.832,27860.523,3061.0068,6516.661
0,2037.6323,13212.318,21869.234,29117.932,8334.02,2524.3623
0,1409.5598,7254.257,14591.634,25031.188,7575.668,4882.01
0,1763.1924,5113.1714,11228.538,22700.514,6007.621,4789.709
0,2069.5198,5506.5225,5386.424,19450.105,4303.0283,5071.397
0,2039.2799,9332.713,38265.816,47399.53,7915.4707,5302.7593
0,1719.0294,9727.929,2209.8425,4826.878,5953.382,8344.843
0,1223.945,10628.893,12874.596,20758.242,6646.8394,1782.6259
0,1810.0105,16216.049,21683.207,26881.55,8776.242,3589.8909
0,1401.0289,12713.301,1540.3119,3812.5288,4249.873,12513.269
0,1829.5471,9908.377,20592.352,31919.291,8869.273,6022.7915
0,1819.6886,4942.1577,1935.0522,9358.6,4399.338,15853.039
0,2264.805,7731.9956,1641.6538,3025.4172,5080.096,23364.05
0,1719.4917,2667.2656,21019.008,29445.45,3384.975,3475.1145
0,2231.0378,9854.382,11671.807,17805.496,7199.064,5607.4194
0,1271.4296,7789.367,3360.4578,15499.145,5053.101,5269.702
0,4213.857,1691.2422,22266.992,26920.914,1651.3093,7474.495
0,1513.2507,7706.6284,1391.4784,4242.404,3157.713,9759.518
0,1314.5562,11351.358,14643.711,20317.168,5868.933,3260.2676
0,1231.5261,8833.692,11183.627,20532.05,5377.0522,6337.282
0,1596.8589,6867.0527,1337.8401,4082.8513,3203.082,14491.377
0,1904.9321,13485.709,1776.7341,8032.039,6094.648,13937.719
0,1448.5746,10079.352,12893.298,28825.348,5132.828,7186.4565
0,1906.9141,7789.005,4496.9575,8288.27,3891.9927,4636.9893
0,1568.7073,9463.277,5683.4824,24880.924,4180.584,8354.12
0,1679.3398,16036.71,1409.7235,4855.6274,4230.415,17745.17
0,1757.407,5011.049,22323.76,36260.312,4346.801,3611.0098
0,1923.5156,12194.977,11331.251,12598.215,8245.625,9465.879
0,1827.2966,6262.1333,5747.688,17153.846,3252.9539,1896.5496
0,1526.3499,12698.17,7229.4434,16720.158,5306.746,5146.796
0,2861.8018,2331.6711,26950.209,34342.93,1646.1038,4746.294
0,1493.9298,7240.656,11582.314,14951.203,5025.202,4826.829
0,1525.4727,3245.6865,9968.155,19983.793,5185.5625,4591.6943
0,6936.3584,1914.011,22271.836,29546.445,1795.3785,5679.08
0,1515.6298,2732.8381,6293.8384,16272.357,3983.0806,3043.6047
0,1904.8713,3953.5205,18879.316,20707.768,2471.494,2862.4539
0,1449.6053,8468.717,11963.345,19213.469,5817.887,3107.776
0,1627.0591,6221.352,36749.52,43007.273,3541.981,4693.915
0,1759.5664,15806.9795,7448.7925,17706.104,7571.3926,6461.942
0,2615.9043,11175.555,21519.06,28243.406,1515.8171,2502.777
0,2570.3179,6416.706,11293.156,27494.25,5148.343,10144.057
0,1850.9702,7971.924,4364.7715,16224.582,6245.658,6935.5825
0,1531.8982,13317.203,9019.004,14085.709,7124.41,10501.646
0,2367.5342,2975.0046,9287.666,13381.803,4407.178,5416.9746
0,4472.999,6241.8896,6469.7656,8212.979,2013.7383,2206.8904
0,1591.2146,7727.1377,17020.854,28502.014,7377.276,5090.3853
0,2469.414,9314.98,18324.568,25317.047,2199.1484,2763.8928
0,2318.0525,15288.717,1628.9196,6810.0986,3832.8179,14214.05
0,1686.7866,5645.1616,8521.722,10225.276,1926.4293,3632.1392
0,2053.0195,3624.013,2111.8613,14234.04,2927.6357,16442.887
0,2157.4841,7065.3477,7072.7695,19561.418,6861.4805,2634.8872
0,1708.1665,4701.3047,23935.543,30711.559,5620.356,2718.2583
0,1612.1284,17630.18,19146.086,30874.166,6933.5503,6933.4077
0,1420.5305,10012.402,16936.715,23238.223,5342.033,3185.5852
0,1386.9862,1533.1095,19944.559,29675.586,3840.9807,4567.6724
0,2027.3579,5003.017,27762.13,34584.88,2290.6897,4045.6628
0,2083.273,9272.548,2070.9797,5291.8076,4847.077,16402.582
0,1235.2812,9129.144,14024.224,22722.984,6218.5327,2785.1487
0,1421.7827,12724.367,8867.253,17869.504,5483.407,6480.775
0,1451.9407,9493.369,12151.699,19842.326,5918.552,5293.6143
0,1475.4943,7541.271,1304.7485,5392.9463,4078.7803,6158.2354
0,1634.0306,7064.7676,13573.283,20370.736,5974.2812,1975.739
0,1361.5299,12567.424,13714.307,30584.754,6411.55,4637.165
0,1664.3872,7983.066,22413.637,28130.033,7122.9487,3912.9663
0,1813.6449,15514.345,21469.621,34426.625,6530.422,4074.417
0,1839.8636,9760.586,14896.018,29814.453,6735.583,6226.418
0,1485.5894,5712.17,2409.705,9805.746,5435.2803,4981.9014
0,3394.2397,16285.544,23785.309,36158.85,1874.5914,1793.0127
0,1670.0791,5910.6445,19386.719,30788.924,6331.2354,4734.077
0,1385.6532,12038.841,1423.59,7899.431,5794.681,8700.011
0,1761.8171,6700.4463,12437.244,18916.28,6311.143,3730.712
0,1338.4287,8971.094,3628.6108,13896.166,5043.024,3913.4707
0,1799.6187,20905.365,12908.613,19206.254,7666.8433,12026.332
0,1806.6295,6580.1685,2404.2822,21890.11,7004.369,11137.734
0,1721.0197,15639.343,20900.434,27157.34,6979.4873,6231.0347
0,1653.554,9531.633,9794.131,14451.549,6410.6133,3215.4001
0,1614.6646,5649.1455,11723.226,23686.71,5587.911,2355.3074
0,1315.3302,13444.589,4339.9683,5300.0024,4934.4014,10120.697
0,2438.4102,17925.793,1397.5995,4533.717,5198.6333,40889.164
0,3281.539,6655.6343,1543.0862,5142.33,3842.6843,14805.516
0,1756.7174,4768.698,2751.338,22972.53,5287.914,6570.229
0,1467.0432,5856.555,11952.542,13456.034,3970.7278,2719.0308
0,1471.085,6769.1484,4958.9717,15221.003,4043.098,3066.6182
0,1867.6913,7416.9966,23266.125,32798.184,8463.011,2103.2856
0,2574.1494,1973.5883,29956.496,33305.598,1610.0797,6755.5146
0,2248.1917,16295.888,1512.0703,4136.451,4466.4263,33810.332
0,1447.2278,2799.3965,2833.582,13476.627,4620.3813,6498.677
0,1618.4062,12200.49,15507.118,21801.947,8634.645,5295.3506
0,2160.3809,7083.0938,1382.7855,5675.833,4606.253,24016.426
0,1941.2319,3302.7366,26754.951,35342.504,5409.886,4896.2427
0,1987.9344,10173.133,18649.67,30144.648,5687.766,1767.4497
0,1991.4415,8496.41,2481.5452,19425.72,4440.5645,4159.7144
0,2084.597,7737.737,11110.809,16800.477,7567.2485,8646.086
0,1947.11,13093.232,22696.885,31555.984,10640.295,5064.176
0,3688.5068,7964.081,1416.5942,2777.7356,4486.995,23609.008
0,1261.8793,8626.264,18143.488,24523.445,3261.6936,2278.1584
0,1471.4159,3892.4705,13039.606,19500.166,5701.1934,2932.526
0,1544.3387,16393.416,7928.976,7821.054,6242.8477,4036.7952
0,1349.822,3251.9058,24121.043,33268.848,4144.5205,1633.0828
0,3074.457,5760.677,35701.414,46893.617,5962.5327,2086.6262
0,1486.764,9614.635,26259.654,33076.105,5474.915,4895.9624
0,2279.1025,10245.525,8046.1973,16045.234,7369.5684,7473.078
0,1843.6384,18085.688,16941.043,23429.709,8655.728,3360.2122
0,1762.575,3401.858,33554.312,40017.207,2164.3083,3585.214
0,1526.578,5237.487,3852.9575,14248.285,5291.6343,4808.8286
0,1440.7213,7773.375,10209.049,16163.491,4785.4033,6997.7695
0,1923.3345,12996.484,9723.751,14921.519,4875.943,3058.5103
0,1919.082,7893.915,14870.72,24599.383,7023.9614,6046.3394
0,3588.9966,11428.509,16772.54,19616.273,6199.1016,3497.5266
0,3934.319,9405.857,15901.125,19741.932,4900.7515,3664.3994
0,1343.9583,9321.965,21241.703,32066.92,7884.398,5654.1787
0,1814.96,16995.943,6513.009,22668.54,7572.8027,5154.693
0,1941.5754,8449.011,1447.632,4766.54,3706.8127,13569.501
0,1855.068,11181.384,20601.297,28724.424,6516.0874,1987.4954
0,1543.4302,9276.681,1435.8201,3865.3926,4373.6763,28192.986
0,1242.7214,6902.036,8956.332,18474.74,3984.3774,1892.6661
0,1398.2795,8908.119,6290.38,16462.596,4280.9155,5569.397
0,1615.1802,5819.041,1615.2402,4612.48,4390.918,8385.669
0,3197.414,9596.547,32437.852,40599.137,5309.5654,1677.5924
0,1878.5255,17443.564,3176.92,15646.064,6541.3486,14073.235
0,1932.8176,10856.548,11261.749,20923.91,7234.4966,7875.7373
0,1510.1284,6604.5703,18406.186,31487.242,3347.4268,5031.636
0,1488.4573,7529.9214,18951.621,27120.717,6291.816,2672.6655
0,1873.1116,14311.719,3364.2231,16491.799,3138.3691,5953.805
0,1427.0409,18582.494,1727.6956,6417.846,5779.9604,17885.455
0,1702.5656,4838.9355,2837.5789,6044.8174,3485.7952,4408.52
0,1531.752,13584.2,1925.677,8815.717,4945.0615,8862.118
0,1372.0719,3694.8691,17299.885,26743.824,2513.4111,2288.1704
0,1590.9463,5572.181,6420.869,14843.808,3833.5508,3433.3616
0,1662.5931,9474.086,16220.363,24056.639,5924.715,4451.0415
0,1720.7649,3879.9448,17483.693,29661.328,2320.8386,6210.8633
0,2749.6855,11665.835,16988.32,21932.365,4713.801,3162.852
0,1378.0608,1392.0378,5370.4956,16372.717,2067.6646,3418.1958
0,2019.3604,11096.843,2259.336,7395.28,6140.4727,3433.2861
0,1802.3695,4601.068,15062.28,29295.277,4181.048,2649.7354
0,1398.7178,3666.687,1731.1971,14876.3,2251.7534,4936.1685
0,1715.7223,5981.8584,9345.546,25420.775,6752.049,4307.081
0,2055.9905,6317.9297,10584.112,15863.402,2261.3132,2463.5266
0,1397.9194,5773.4844,9070.179,17824.746,1851.7866,2007.9178
0,2269.2266,7923.6353,12904.476,22326.564,2977.289,3938.627
0,4045.0842,1322.1061,10471.314,15984.755,1299.0024,6220.402
0,1934.0286,5580.7275,10143.811,20543.719,7190.5815,3750.8867
0,1484.7319,5652.91,23232.574,31450.496,6241.2197,1653.8564
0,2362.437,3046.0771,16220.442,32788.945,5324.1836,4740.1196
0,1316.4961,5513.061,1832.698,5049.0557,4139.918,4634.4033
0,4714.31,8670.527,41637.906,53062.832,1962.6189,2392.9226
0,1930.4867,6769.9277,11727.209,24486.715,4027.772,4387.365
0,1700.2434,11898.746,12792.354,21970.584,6799.675,7055.083
0,2037.9131,8402.463,15023.158,18887.143,4027.891,2480.1133
0,2111.8865,13635.494,10143.437,19343.695,8409.905,7562.709
0,1695.1096,5154.0312,14133.85,18338.615,4511.8525,2353.1772
0,2056.9944,8501.157,10570.347,16257.596,6732.41,6020.6787
0,1830.0859,15423.369,20932.863,28108.176,7129.6465,3277.7961
0,1408.8137,5683.74,12717.781,24014.21,6388.7812,2200.7183
0,1486.2393,3430.4988,19094.246,28314.305,3881.7236,2273.2056
0,1898.9087,9824.598,19093.527,32590.885,10482.832,5842.672
0,1336.416,3404.9053,13437.372,22635.676,5166.0596,3266.2544
0,1390.5862,6372.5605,10415.693,18943.562,2522.2842,1513.8877
0,1399.03,4014.4055,17817.008,24511.775,2542.663,1955.0874
0,2097.082,10618.39,29124.256,36593.67,5247.174,4687.37
0,1382.7412,13590.411,1953.6317,17086.748,5214.415,6423.6665
0,1520.552,7850.8213,1581.438,4608.164,3419.053,9320.503
0,1954.7695,12034.511,7678.838,16829.78,7614.7236,12334.522
0,2099.1392,8372.557,1721.8354,5833.363,3352.7925,18553.557
0,1285.5948,6835.4805,10296.2295,21301.879,5200.858,3471.1125
0,1610.9917,16836.996,6393.3486,14824.67,5706.767,6994.248
0,2338.5654,5575.464,11878.615,16094.843,1940.56,5545.01
0,1793.6091,15386.851,11814.525,22456.715,4126.3013,5431.283
0,2766.3452,4385.143,17485.525,31393.566,4984.9795,1652.3397
0,1649.2303,6170.5303,19659.934,30736.07,5337.4814,2610.8843
0,1446.0972,2842.6196,2136.197,10502.195,2527.8328,5560.2163
0,1343.9011,2601.8496,14820.541,22553.168,5057.0635,3334.7466
0,1492.3126,6348.67,9235.201,23189.475,4486.7563,3473.7664
0,1817.7689,6647.8438,21232.611,28760.977,4138.2393,1909.4302
0,1499.1167,8544.58,21611.45,34725.84,7382.2397,4358.884
0,2085.074,7910.221,7545.28,13752.4795,5966.3813,7612.928
0,1645.798,4987.9272,19723.621,26229.11,6621.7866,2400.0825
0,1622.1552,13083.728,18654.73,28234.969,7389.2437,5244.512
0,1894.3342,9409.912,26355.557,39022.387,5980.455,1923.2869
0,2416.3374,9604.11,17199.754,24225.104,2083.4468,4626.014
0,2193.6445,7155.221,2160.7986,9290.355,4600.466,11033.61
0,1764.779,11624.445,26665.074,36329.18,4288.4424,1905.3677
0,2158.3164,7099.3228,23772.861,29594.627,3519.7048,3726.8599
0,1416.0714,7576.747,11121.151,21476.627,5821.5522,3908.2812
0,1764.9016,17206.994,3664.6511,11223.184,6478.171,14155.418
0,1382.677,4004.7231,15551.145,26125.338,4595.1133,2233.3955
0,3278.1465,5618.2183,7675.5967,9394.35,2974.1938,2200.585
0,1447.8152,2081.4326,4727.8706,12916.641,3678.772,6717.0947
0,2328.1184,10027.947,14411.593,18626.195,1618.2821,2132.1365
0,1380.6008,10841.032,2598.4478,8806.013,4376.2275,2899.485
0,1343.3302,5432.2314,14981.671,20906.06,2695.2869,3626.9111
0,3246.9072,5992.1514,21012.402,28125.266,1652.2118,2866.6394
0,1565.9572,12509.653,21387.729,35981.566,5701.064,7267.2334
0,1901.4677,3996.2588,36146.605,45081.42,3900.5825,2853.9421
0,1499.1755,11579.695,26802.336,33538.07,7971.074,5859.704
0,1712.0872,14062.065,9679.074,16772.027,5386.6133,3656.7476
0,1569.7462,10605.807,14156.804,22730.688,7000.0586,5055.7114
0,1458.1025,3547.9058,5878.113,17087.357,3940.838,4587.49
0,1834.594,6745.807,16874.387,29653.006,6378.893,3982.4966
0,2396.6562,9286.324,16740.705,21847.145,6521.479,3436.8755
0,15526.327,1764.3405,9897.952,9263.001,8236.12,33170.414
0,1973.8345,5518.0366,15909.055,22835.533,5273.5264,4563.158
0,1709.3958,7621.885,1354.1545,3565.5342,3877.331,27562.299
0,2094.4055,5417.6675,18973.29,29758.129,6930.7163,3532.8562
0,1988.1204,7739.29,23364.035,32736.75,5833.6934,1952.0055
0,1365.1453,6348.6626,13291.014,21135.354,5685.064,4197.1094
0,1342.546,3452.4058,10224.561,21066.182,3334.8237,2218.7527
0,1378.047,6259.4243,12306.676,17859.568,4654.0186,2214.305
0,1701.0842,12066.842,2640.1611,9759.266,6188.635,9998.064
0,1651.078,7537.1323,3484.4033,10037.383,1462.6157,3513.4902
0,1762.012,13272.921,3245.4868,17364.252,3836.568,4694.727
0,1363.8846,6122.568,17767.318,26247.05,6884.508,2931.9731
0,2289.7478,11589.509,12588.056,16151.67,5952.7515,4674.229
0,2043.3085,6111.5156,23912.967,38262.0,3908.462,4425.6567
0,2046.4094,5444.591,33343.99,41605.71,5400.051,5747.3433
0,2131.7412,8156.5527,6455.43,23444.254,5101.291,7954.242
0,1887.9934,10400.314,35868.91,43250.88,5380.867,5461.956
0,1842.3945,19898.043,13077.537,20933.238,6217.1055,5445.5146
0,2264.862,11198.886,13771.236,17335.43,7784.584,3843.7117
0,1636.8687,12522.882,20198.729,32661.531,5984.675,4771.815
0,1535.7452,9767.499,6842.402,15014.174,6894.9146,5679.211
0,2095.2585,11149.801,11624.962,25047.56,6035.711,3230.9834
0,1569.3086,7815.592,35967.785,43609.098,6724.132,3514.529
0,2086.7756,2137.4236,18798.469,25720.143,1852.1816,4923.327
0,1708.5491,6963.3145,9366.232,27244.516,5440.6577,8796.683
0,3692.0068,1878.7683,2659.4568,9172.12,2481.0276,4790.248
0,1573.9507,6063.9224,17101.07,32120.312,6468.3833,5388.909
0,1957.3064,9212.313,13221.331,17541.367,3330.227,1905.7887
